suspected_spell_err,num_first_person_use,num_third_person_use,mention_of_emotion,mention_of_substance,mention_of_manic,mention_of_crime,mention_of_selfharm,mention_of_hospitalization,mention_of_societal,mention_of_therapy,mention_of_violence,mention_of_isolation,label
6,0,1,0,0,2,0,1,0,0,2,0,0,1
7,0,0,0,0,1,0,0,0,0,0,0,0,0
6,1,0,0,0,0,0,1,0,0,0,1,1,1
5,0,0,0,0,0,0,4,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,3,5,0,0,0,8,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,4,0,0,0,0,0,0,0,0,0,1,0
30,3,0,5,0,4,0,3,0,0,0,1,1,1
9,0,1,1,0,0,0,0,0,0,0,0,0,1
4,0,0,0,1,0,0,0,0,0,1,0,0,1
28,0,0,0,0,0,0,0,0,0,0,0,0,1
31,3,2,2,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,2,0,0,0,2,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,1,0,0,0,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
20,1,0,1,0,0,0,6,0,3,0,0,2,1
3,1,1,1,0,0,0,0,2,0,0,0,1,1
40,2,1,1,2,0,0,6,0,0,0,2,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,1,1
34,4,1,0,0,1,0,1,1,1,2,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1
17,2,2,1,0,0,0,0,0,0,0,1,1,1
16,1,1,0,0,0,0,1,0,2,0,2,1,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,2,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0
10,0,0,0,0,0,0,0,0,0,3,0,0,1
18,0,0,0,0,0,0,0,0,0,0,1,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,0,0,0,2,2,0,1,0,0,1
10,0,0,1,0,0,0,0,0,0,0,0,0,0
16,1,0,3,0,0,0,2,0,1,0,1,0,0
20,3,1,6,0,0,0,4,0,0,0,3,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,3,0,0,0,0,0,0,0,0,1,0
15,0,0,3,0,0,0,0,0,0,0,0,0,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
45,7,9,1,0,0,0,2,0,0,0,2,0,0
14,0,0,1,0,0,0,3,0,0,0,0,0,1
18,0,0,1,0,0,0,2,3,0,3,0,0,1
3,0,0,0,0,0,0,2,0,0,0,2,0,0
5,1,0,1,0,0,0,1,1,0,1,1,0,1
16,0,0,0,0,0,0,1,1,0,1,0,0,1
5,0,0,0,2,0,0,0,0,0,0,0,0,1
15,2,0,0,0,0,0,3,0,0,1,3,0,1
10,1,0,0,0,2,0,0,0,0,0,1,0,1
15,1,1,0,0,0,0,1,0,0,0,1,2,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
17,2,0,1,0,0,0,0,1,0,5,2,0,1
27,0,0,0,0,0,0,0,1,0,0,1,0,0
2,0,0,1,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,0,2,0,0,0,0,0,1
25,2,0,1,0,0,4,0,0,0,0,0,1,0
10,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,2,0,0,0,0,0,0,0,0,0,0
14,0,1,2,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0
12,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,2,0,0,0,0,0,0,0,1,0,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0
21,1,0,1,0,0,0,1,0,0,0,1,0,0
7,0,0,1,0,2,0,0,0,0,1,0,0,1
1,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1,1,4,0,1,0,0,0,0,0,0,0,0
32,2,2,5,0,0,0,4,1,0,0,3,0,1
10,4,5,2,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,1,0,1,0,0,0,0,0,2,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,0
11,2,0,1,0,0,0,1,0,0,0,1,0,1
36,0,0,1,4,0,0,11,0,0,4,3,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
11,2,0,0,0,0,0,1,0,0,0,0,0,1
11,0,0,1,0,0,0,3,0,0,2,2,1,1
28,0,2,3,0,0,0,4,1,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,1
7,0,1,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,0,0,1,6,2,0,1,0,9,3,1
14,2,0,0,0,0,0,0,0,0,0,0,0,1
13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
23,1,0,0,2,3,0,7,1,0,3,1,0,1
4,0,0,1,0,0,0,1,0,0,0,1,1,1
11,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1,1,2,0,1,0,4,0,0,0,4,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,0,0,0,0,1,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
19,3,0,0,0,0,0,1,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0,0,0,0,0,0,0,2,0,0,0,0
11,1,1,4,0,0,0,4,0,0,0,0,0,1
6,1,0,2,0,0,0,1,0,0,0,1,1,1
17,0,0,0,0,0,0,3,1,0,2,0,0,1
14,1,0,0,0,0,0,0,0,0,0,2,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,1,0,1,0,3,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,0,0,0,0,0,0,0,0,0,0,1,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
31,1,2,0,0,0,0,0,0,0,0,0,0,0
7,0,0,1,0,0,0,0,0,0,0,0,0,0
10,1,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,1,0,0,0,0,1,1
4,0,0,2,0,0,0,1,0,0,0,0,0,1
1,1,0,0,0,0,0,2,0,0,0,0,0,1
4,0,0,0,0,0,0,2,1,0,1,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1,0,0,0,1,0,1
13,0,0,2,0,0,0,1,0,1,1,0,0,1
19,2,3,3,1,0,0,3,0,2,0,1,0,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,0,0,0,0,0,0,0,0,0,0,1
6,0,0,3,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,1,0,1,2,0,0,3,0,0,1,0,1,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,1,0,1,0,0,0,1,1,1
0,0,0,1,0,0,0,0,0,0,0,0,0,0
31,2,2,2,0,0,0,5,0,0,0,1,2,1
6,1,0,0,0,0,0,0,0,0,0,0,2,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,0,1,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,1,0,0,0,0,0,1
5,0,0,2,0,0,0,1,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,1,0,0,0,1,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,3,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,4,1,1,0,0,0,5,0,0,0,1,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,2,0,0,1,0,0,1
10,1,0,4,0,0,0,0,0,0,0,0,2,0
7,1,0,0,0,0,0,0,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,1,1,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,2,2,0,0,0,0,0,0,0,0,1,1
11,0,0,4,0,0,0,0,0,0,0,0,0,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,1,1
12,3,0,0,0,0,0,0,0,0,0,0,0,0
3,1,2,0,0,0,0,0,0,0,0,0,0,1
2,0,1,0,0,2,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1,0,1,2,0,0,6,0,1,2,2,0,1
5,0,0,0,0,0,0,2,0,0,0,0,0,1
16,1,0,2,0,1,0,2,0,0,0,1,0,1
13,2,0,1,0,3,0,0,0,0,0,1,1,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0
26,1,7,0,0,0,0,1,1,0,0,0,0,0
16,0,0,0,0,0,1,2,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,1
8,1,0,0,0,2,0,1,0,0,0,1,0,1
10,0,0,1,0,0,0,2,0,0,0,1,2,1
59,6,14,3,2,0,0,2,0,0,2,0,1,1
5,2,0,0,0,0,0,0,0,0,0,0,0,0
20,0,0,0,0,0,0,0,0,0,0,0,0,0
15,2,0,0,0,0,0,1,0,0,0,0,0,1
6,0,0,1,0,0,0,0,0,0,0,0,0,0
24,8,0,4,1,0,0,5,0,0,1,0,1,1
6,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,1,0,0,0,0
7,0,0,1,0,0,0,1,0,0,0,0,0,0
5,0,0,0,0,0,0,1,0,0,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,2,0,1,0,0,0,0,0,0,0,0,0,1
21,0,0,1,0,1,0,1,0,0,0,0,0,0
8,0,0,2,0,0,0,0,0,0,0,0,1,1
7,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2,0,2,0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,3,0,0,1,1,0,1
11,0,1,0,0,0,0,0,0,2,0,1,0,0
4,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,1,0,0,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,1,0,0,0,1,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1,0,0,0,0,0,1
24,3,0,0,0,2,0,0,0,0,0,0,1,0
6,1,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,3,1,0,0,0,0,0,0,0,0,0,0
8,1,0,0,0,0,1,0,0,0,0,0,0,1
5,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,3,4,0,0,0,0,0,0,0,1,1,0,1
6,1,0,0,0,0,0,2,0,0,0,1,0,1
11,0,0,1,0,0,0,2,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,3,1,0,0,0,3,0,0,0,1,0,1
8,1,0,1,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,1,0,0,0,0
18,0,0,0,0,0,0,3,0,0,0,1,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,1
81,1,13,2,4,0,3,4,1,0,0,5,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,3,1,0,4,2,0,1
19,1,2,0,0,0,0,5,0,0,0,2,0,1
8,1,0,1,0,1,0,10,0,0,0,1,0,1
11,0,1,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,1,0,0,0,0,0,1
3,0,1,0,0,0,0,0,0,0,0,0,0,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0
17,1,0,0,0,0,0,2,0,0,3,2,0,1
0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,1,0,0,0,1,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,0,0,0,0,0,1,0,0,0,0,0,1
8,1,1,0,0,1,1,2,0,0,0,2,0,1
18,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,2,0,0,0,0,0,1
6,0,0,1,0,0,0,1,0,0,1,0,0,1
45,0,2,2,0,0,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,2,0,0,0,0,0,1
14,2,0,4,0,0,0,3,0,0,1,2,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,2,0,0,0,1,0,0,0,0,2,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,1,1,0,0,0,0,0,0,0,0,0,0,0
17,0,0,0,0,0,0,2,0,0,0,1,0,1
13,1,0,5,0,0,0,3,0,0,1,1,1,1
7,2,1,1,0,0,0,2,0,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
68,5,1,3,0,1,0,2,0,0,1,2,4,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,0,1,0,0,0,0,0,0,0,0,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,0,1,0,0,0,0,0,0,0,0,0,0
38,5,1,1,2,0,0,4,0,0,1,0,3,1
74,1,1,3,0,3,0,1,0,0,2,1,1,1
7,0,0,1,0,0,0,0,0,0,0,0,1,0
27,1,0,0,0,0,0,0,0,2,0,0,0,0
30,7,3,3,0,0,0,0,0,0,0,1,0,1
5,1,2,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
35,3,0,0,0,1,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
16,2,3,1,0,0,0,2,0,0,0,1,0,1
50,0,1,0,0,0,0,1,0,0,0,1,0,0
19,2,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,1,0,1
33,1,2,0,0,0,0,0,0,1,0,0,0,0
3,1,0,0,0,0,0,1,0,0,0,0,0,1
7,0,0,0,0,1,0,0,0,0,0,0,0,1
33,2,1,3,0,1,0,4,0,1,0,0,0,1
16,3,0,0,0,0,0,3,0,0,0,1,1,1
15,0,0,3,0,0,0,4,0,0,0,0,0,1
0,0,0,2,0,0,0,0,0,0,0,0,2,0
38,1,0,0,0,1,0,13,6,0,11,2,0,1
1,0,0,0,0,0,0,0,0,1,0,0,0,0
25,3,1,1,0,0,1,0,0,0,0,3,0,0
3,0,0,0,0,0,0,1,0,0,0,1,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,1
14,0,0,1,0,2,0,0,0,0,0,0,2,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,1,0,0,0,0,0,0,0,0,0,0,0
18,6,0,0,2,0,0,1,0,0,1,1,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
46,3,0,1,0,0,0,1,0,0,0,1,2,1
12,0,0,0,0,0,0,1,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,1
18,1,0,1,0,0,0,1,0,0,0,1,0,1
47,3,0,1,0,0,0,1,0,0,1,1,0,1
9,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,0,0,0,1,0,0,0,1,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,1,0,0,0,0,0,1
30,0,2,2,4,3,0,3,1,0,0,1,0,1
3,0,0,0,0,0,0,0,0,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,1,0,1,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,1,0
15,0,0,0,0,1,0,2,0,0,0,2,0,1
2,0,0,0,0,0,0,0,0,1,0,0,0,0
23,1,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,2,0,0,0,2,0,0,0,0,0,1
29,0,0,0,0,0,0,5,0,0,0,3,1,1
31,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1,0,0,0,3,0,1
23,0,0,3,0,0,0,1,0,0,0,0,0,1
5,2,0,0,0,0,0,1,0,0,0,1,0,1
38,8,6,5,0,0,1,4,0,0,0,6,1,1
12,0,2,1,0,0,0,0,0,0,0,0,0,0
13,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0,0
22,3,0,1,3,2,0,4,0,0,1,2,0,1
23,0,1,4,0,0,0,5,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,0
15,1,1,0,0,0,0,1,0,0,0,0,0,0
10,0,0,0,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,0,0,1,0,0,0,0,0,0,0,1
9,0,1,1,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,1,0,0,0,0,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
14,2,0,0,0,0,0,1,0,0,0,0,2,1
17,0,0,3,0,0,0,8,0,0,2,4,2,1
12,0,0,1,0,0,0,5,0,0,0,0,0,1
51,4,2,1,0,0,0,5,0,1,0,3,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,1
14,0,0,1,2,0,0,0,1,0,0,0,0,0
82,1,1,2,0,0,0,7,0,0,0,2,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,2,2,0,0,0,0,3,0,0,3,1,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,5,2,0,0,0,0,1,1,1,2,1,0,1
8,1,1,2,0,0,0,0,0,0,0,1,0,0
2,0,0,1,0,0,0,0,0,0,1,0,0,0
40,0,1,0,0,0,0,1,0,1,0,0,0,0
15,1,3,1,0,2,0,2,5,0,4,1,0,1
7,1,0,2,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,4,0,0,0,0,0,0,0,0,0,0,1
6,0,0,1,0,0,0,0,0,0,0,0,0,0
7,2,0,3,0,0,0,1,0,0,0,0,0,0
6,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,1,0,1,0,0,0,0
20,1,0,0,1,2,0,1,1,0,0,2,1,1
14,2,3,1,2,0,0,2,0,0,0,1,0,1
6,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,1,0,1,0,0,0,0,0,0,0,0,0,0
27,2,1,1,0,0,0,0,0,0,0,0,0,1
15,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,1,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,0,0,0,0,0,0,1
5,1,0,0,0,0,0,2,0,0,0,0,0,1
42,7,4,3,0,0,0,17,2,0,3,1,0,1
4,0,0,1,0,0,0,0,0,0,0,0,0,1
3,0,0,0,2,0,0,1,1,0,0,0,0,1
14,0,0,0,0,0,0,2,0,0,1,2,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,0,0,0,1,0,0,0,1,0,1
10,0,0,0,0,0,0,0,0,0,0,0,1,1
4,0,0,0,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,1,0,0,0,0
1,0,0,0,0,0,0,1,0,0,0,0,0,0
8,0,0,0,0,0,0,1,0,0,0,1,0,1
3,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,1,0,0,0,1,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
11,1,0,0,0,0,0,0,0,0,0,0,0,0
28,0,0,1,0,0,0,0,0,2,0,0,0,0
5,0,0,1,0,0,0,1,0,0,0,0,0,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
8,2,0,0,1,0,0,2,0,0,0,0,0,1
1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,3,0,1,0,0,1,0,0,0,0,1,0,0
16,2,1,1,0,0,0,2,0,0,0,2,1,1
15,0,0,2,0,0,0,0,0,0,0,0,0,0
3,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,2,0
3,1,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,1
27,2,2,4,2,0,0,9,0,0,0,2,1,1
1,0,0,0,0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,1,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,0,0,0,0,0,0,1,0,0,0,0
13,0,0,0,1,0,0,0,0,1,0,0,0,0
11,0,2,1,0,0,0,2,0,0,0,0,0,1
7,1,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,1
34,1,1,1,0,0,0,0,3,0,1,0,0,1
8,1,0,0,0,1,0,2,0,0,2,0,1,1
3,0,0,0,1,0,0,1,0,0,0,0,0,1
8,0,1,3,0,0,0,0,0,0,0,0,0,0
28,1,3,1,0,0,0,0,0,0,2,0,0,1
42,6,2,6,1,0,0,2,0,0,0,1,1,1
1,1,0,0,0,0,0,0,0,0,0,0,0,0
22,5,0,2,0,0,0,1,0,0,1,1,0,1
10,0,0,0,0,0,0,0,3,0,3,1,1,1
16,0,0,2,2,0,0,0,0,0,0,1,1,1
2,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,0,1,0,0,0,0,0,0,0,0,1,1
31,1,1,0,0,0,0,1,0,0,1,1,0,0
7,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,0,2,0,0,0,0,0,0,0,2,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
4,0,0,0,0,0,0,0,0,0,0,0,0,1
5,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,0,0,0,0,1,1
6,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,1
3,0,0,1,0,0,0,0,0,0,0,0,0,0
14,0,0,1,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,1
12,2,0,0,0,0,0,3,0,0,0,0,0,1
7,0,0,1,0,0,0,0,0,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0,1
8,0,0,0,0,0,0,0,0,0,1,0,0,1
